v_net_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
895,375,24,79604,144251,0.5518436613957616,79748054.41601463,144788109.57778564,100,1733,1,14954.0,14060,3522,10538,0.42722393885184584,0.3616041679287575,894,1546.0096304556976,14954.0,9,18,False,"{0: 21, 1: 34, 2: 37, 3: 71, 4: 60, 5: 91, 6: 90, 7: 15, 8: 50}","{(0, 4): [(21, 78), (78, 91), (91, 37), (37, 60)], (0, 5): [(21, 78), (78, 91)], (0, 6): [(21, 92), (92, 90)], (0, 8): [(21, 75), (75, 14), (14, 29), (29, 4), (4, 38), (38, 50)], (1, 2): [(34, 25), (25, 63), (63, 91), (91, 37)], (1, 3): [(34, 37), (37, 71)], (1, 4): [(34, 25), (25, 63), (63, 11), (11, 15), (15, 60)], (1, 6): [(34, 68), (68, 54), (54, 40), (40, 37), (37, 71), (71, 90)], (1, 7): [(34, 25), (25, 4), (4, 33), (33, 15)], (1, 8): [(34, 68), (68, 59), (59, 69), (69, 41), (41, 50)], (2, 6): [(37, 8), (8, 23), (23, 11), (11, 72), (72, 90)], (4, 6): [(60, 15), (15, 33), (33, 88), (88, 92), (92, 90)], (4, 7): []}","{(0, 21): {'cpu': 45}, (1, 34): {'cpu': 43}, (2, 37): {'cpu': 38}, (3, 71): {'cpu': 44}, (4, 60): {'cpu': 47}, (5, 91): {'cpu': 29}, (6, 90): {'cpu': 40}, (7, 15): {'cpu': 20}, (8, 50): {'cpu': 22}}","{((0, 4), (21, 78)): {'bw': 17}, ((0, 4), (78, 91)): {'bw': 17}, ((0, 4), (91, 37)): {'bw': 17}, ((0, 4), (37, 60)): {'bw': 17}, ((0, 5), (21, 78)): {'bw': 41}, ((0, 5), (78, 91)): {'bw': 41}, ((0, 6), (21, 92)): {'bw': 31}, ((0, 6), (92, 90)): {'bw': 31}, ((0, 8), (21, 75)): {'bw': 38}, ((0, 8), (75, 14)): {'bw': 38}, ((0, 8), (14, 29)): {'bw': 38}, ((0, 8), (29, 4)): {'bw': 38}, ((0, 8), (4, 38)): {'bw': 38}, ((0, 8), (38, 50)): {'bw': 38}, ((1, 2), (34, 25)): {'bw': 15}, ((1, 2), (25, 63)): {'bw': 15}, ((1, 2), (63, 91)): {'bw': 15}, ((1, 2), (91, 37)): {'bw': 15}, ((1, 3), (34, 37)): {'bw': 5}, ((1, 3), (37, 71)): {'bw': 5}, ((1, 4), (34, 25)): {'bw': 17}, ((1, 4), (25, 63)): {'bw': 17}, ((1, 4), (63, 11)): {'bw': 17}, ((1, 4), (11, 15)): {'bw': 17}, ((1, 4), (15, 60)): {'bw': 17}, ((1, 6), (34, 68)): {'bw': 34}, ((1, 6), (68, 54)): {'bw': 34}, ((1, 6), (54, 40)): {'bw': 34}, ((1, 6), (40, 37)): {'bw': 34}, ((1, 6), (37, 71)): {'bw': 34}, ((1, 6), (71, 90)): {'bw': 34}, ((1, 7), (34, 25)): {'bw': 9}, ((1, 7), (25, 4)): {'bw': 9}, ((1, 7), (4, 33)): {'bw': 9}, ((1, 7), (33, 15)): {'bw': 9}, ((1, 8), (34, 68)): {'bw': 22}, ((1, 8), (68, 59)): {'bw': 22}, ((1, 8), (59, 69)): {'bw': 22}, ((1, 8), (69, 41)): {'bw': 22}, ((1, 8), (41, 50)): {'bw': 22}, ((2, 6), (37, 8)): {'bw': 18}, ((2, 6), (8, 23)): {'bw': 18}, ((2, 6), (23, 11)): {'bw': 18}, ((2, 6), (11, 72)): {'bw': 18}, ((2, 6), (72, 90)): {'bw': 18}, ((4, 6), (60, 15)): {'bw': 17}, ((4, 6), (15, 33)): {'bw': 17}, ((4, 6), (33, 88)): {'bw': 17}, ((4, 6), (88, 92)): {'bw': 17}, ((4, 6), (92, 90)): {'bw': 17}}",0,0,656,328,401,0,0,0,0,0,0.0,0.0,0.0,0.0,Route Failure,0,0,0,0,True,False,False,0,[],9.0,13.0
895,375,23,79604,144251,0.5518436613957616,79748054.41601463,144788109.57778564,100,1734,0,14970.118026440976,14707,3677,11030,0.4020165880630997,0.3317986308838674,864,538.1180264409754,14432.0,5,5,False,{},{},{},{},0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],,
896,376,24,79927,144729,0.5522528311533971,79870449.00808473,144969238.41682437,100,1735,1,14974.0,14229,3529,10700,0.42608554236461216,0.35179014963348887,895,378.9306256040513,14974.0,5,5,True,"{0: 88, 1: 22, 2: 21, 3: 25, 4: 66}","{(0, 1): [(88, 25), (25, 22)], (0, 2): [(88, 92), (92, 21)], (1, 2): [(22, 92), (92, 21)], (1, 3): [(22, 51), (51, 97), (97, 25)], (3, 4): [(25, 66)]}","{(0, 88): {'cpu': 35}, (1, 22): {'cpu': 31}, (2, 21): {'cpu': 37}, (3, 25): {'cpu': 33}, (4, 66): {'cpu': 12}}","{((0, 1), (88, 25)): {'bw': 37}, ((0, 1), (25, 22)): {'bw': 37}, ((0, 2), (88, 92)): {'bw': 45}, ((0, 2), (92, 21)): {'bw': 45}, ((1, 2), (22, 92)): {'bw': 23}, ((1, 2), (92, 21)): {'bw': 23}, ((1, 3), (22, 51)): {'bw': 25}, ((1, 3), (51, 97)): {'bw': 25}, ((1, 3), (97, 25)): {'bw': 25}, ((3, 4), (25, 66)): {'bw': 45}}",478,323,296,148,175,148,175,148,330,155,0.6757322175732218,181128.8390387365,122394.59207010856,256.0556319458338,Success,0,0,0,0,True,True,False,0,[],5.0,5.0
896,376,24,79927,144729,0.5522528311533971,79870449.00808473,144969238.41682437,100,1736,0,14980.66511332828,14229,3529,10700,0.42608554236461216,0.35179014963348887,785,1906.6651133282803,13074.0,7,9,False,{},{},{},{},0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],,
897,377,25,80233,145454,0.5516039435147881,80226995.29209712,145813996.7694681,100,1737,1,14993.0,13504,3387,10117,0.4491787282484957,0.38710849942448655,896,1165.1839346810204,14993.0,5,5,True,"{0: 76, 1: 15, 2: 34, 3: 50, 4: 37}","{(0, 2): [(76, 97), (97, 25), (25, 34)], (0, 4): [(76, 97), (97, 45), (45, 78), (78, 91), (91, 37)], (1, 3): [(15, 11), (11, 47), (47, 77), (77, 50)], (1, 4): [(15, 60), (60, 37)], (2, 4): [(34, 68), (68, 54), (54, 40), (40, 37)]}","{(0, 76): {'cpu': 25}, (1, 15): {'cpu': 29}, (2, 34): {'cpu': 46}, (3, 50): {'cpu': 27}, (4, 37): {'cpu': 15}}","{((0, 2), (76, 97)): {'bw': 37}, ((0, 2), (97, 25)): {'bw': 37}, ((0, 2), (25, 34)): {'bw': 37}, ((0, 4), (76, 97)): {'bw': 24}, ((0, 4), (97, 45)): {'bw': 24}, ((0, 4), (45, 78)): {'bw': 24}, ((0, 4), (78, 91)): {'bw': 24}, ((0, 4), (91, 37)): {'bw': 24}, ((1, 3), (15, 11)): {'bw': 29}, ((1, 3), (11, 47)): {'bw': 29}, ((1, 3), (47, 77)): {'bw': 29}, ((1, 3), (77, 50)): {'bw': 29}, ((1, 4), (15, 60)): {'bw': 30}, ((1, 4), (60, 37)): {'bw': 30}, ((2, 4), (34, 68)): {'bw': 44}, ((2, 4), (68, 54)): {'bw': 44}, ((2, 4), (54, 40)): {'bw': 44}, ((2, 4), (40, 37)): {'bw': 44}}",725,306,284,142,164,142,164,142,583,419,0.4220689655172414,844758.3526437398,356546.2840123923,491.78797794812726,Success,0,0,0,0,True,True,False,0,[],5.0,5.0
898,378,26,80541,146159,0.551050568216805,80404263.92005351,146219757.75229034,100,1738,1,15008.0,12799,3257,9542,0.4703203772971215,0.42194220633670565,897,575.5474933648939,15008.0,6,8,True,"{0: 98, 1: 78, 2: 92, 3: 70, 4: 28, 5: 93}","{(0, 1): [(98, 21), (21, 78)], (0, 2): [(98, 21), (21, 75), (75, 93), (93, 92)], (0, 3): [(98, 14), (14, 0), (0, 70)], (0, 4): [(98, 51), (51, 28)], (2, 4): [(92, 57), (57, 28)], (2, 5): [(92, 90), (90, 71), (71, 37), (37, 8), (8, 93)], (3, 5): [(70, 79), (79, 25), (25, 80), (80, 93)], (4, 5): [(28, 93)]}","{(0, 98): {'cpu': 16}, (1, 78): {'cpu': 36}, (2, 92): {'cpu': 37}, (3, 70): {'cpu': 14}, (4, 28): {'cpu': 8}, (5, 93): {'cpu': 19}}","{((0, 1), (98, 21)): {'bw': 10}, ((0, 1), (21, 78)): {'bw': 10}, ((0, 2), (98, 21)): {'bw': 31}, ((0, 2), (21, 75)): {'bw': 31}, ((0, 2), (75, 93)): {'bw': 31}, ((0, 2), (93, 92)): {'bw': 31}, ((0, 3), (98, 14)): {'bw': 9}, ((0, 3), (14, 0)): {'bw': 9}, ((0, 3), (0, 70)): {'bw': 9}, ((0, 4), (98, 51)): {'bw': 9}, ((0, 4), (51, 28)): {'bw': 9}, ((2, 4), (92, 57)): {'bw': 22}, ((2, 4), (57, 28)): {'bw': 22}, ((2, 5), (92, 90)): {'bw': 32}, ((2, 5), (90, 71)): {'bw': 32}, ((2, 5), (71, 37)): {'bw': 32}, ((2, 5), (37, 8)): {'bw': 32}, ((2, 5), (8, 93)): {'bw': 32}, ((3, 5), (70, 79)): {'bw': 39}, ((3, 5), (79, 25)): {'bw': 39}, ((3, 5), (25, 80)): {'bw': 39}, ((3, 5), (80, 93)): {'bw': 39}, ((4, 5), (28, 93)): {'bw': 26}}",705,308,260,130,178,130,178,130,575,397,0.4368794326241135,405760.98282225017,177268.6279563873,251.44486234948556,Success,0,0,0,0,True,True,False,0,[],6.0,8.0
899,378,26,80541,146159,0.551050568216805,80404263.92005351,146219757.75229034,100,1739,1,15032.0,12799,3257,9542,0.4703203772971215,0.42194220633670565,898,293.9290402489777,15032.0,9,22,False,"{0: 47, 1: 22, 2: 58, 3: 82, 4: 3, 5: 90, 6: 66, 7: 11, 8: 23}","{(0, 1): [(47, 3), (3, 22)], (0, 2): [(47, 58)], (0, 3): [(47, 20), (20, 82)], (0, 4): [(47, 3)], (0, 5): [(47, 20), (20, 38), (38, 18), (18, 90)], (0, 6): [(47, 11), (11, 23), (23, 66)], (1, 2): [(22, 7), (7, 99), (99, 85), (85, 62), (62, 13), (13, 58)], (1, 3): [(22, 3), (3, 73), (73, 0), (0, 54), (54, 93), (93, 82)], (1, 4): []}","{(0, 47): {'cpu': 38}, (1, 22): {'cpu': 8}, (2, 58): {'cpu': 22}, (3, 82): {'cpu': 45}, (4, 3): {'cpu': 30}, (5, 90): {'cpu': 46}, (6, 66): {'cpu': 26}, (7, 11): {'cpu': 37}, (8, 23): {'cpu': 47}}","{((0, 1), (47, 3)): {'bw': 18}, ((0, 1), (3, 22)): {'bw': 18}, ((0, 2), (47, 58)): {'bw': 35}, ((0, 3), (47, 20)): {'bw': 14}, ((0, 3), (20, 82)): {'bw': 14}, ((0, 4), (47, 3)): {'bw': 28}, ((0, 5), (47, 20)): {'bw': 25}, ((0, 5), (20, 38)): {'bw': 25}, ((0, 5), (38, 18)): {'bw': 25}, ((0, 5), (18, 90)): {'bw': 25}, ((0, 6), (47, 11)): {'bw': 12}, ((0, 6), (11, 23)): {'bw': 12}, ((0, 6), (23, 66)): {'bw': 12}, ((1, 2), (22, 7)): {'bw': 36}, ((1, 2), (7, 99)): {'bw': 36}, ((1, 2), (99, 85)): {'bw': 36}, ((1, 2), (85, 62)): {'bw': 36}, ((1, 2), (62, 13)): {'bw': 36}, ((1, 2), (13, 58)): {'bw': 36}, ((1, 3), (22, 3)): {'bw': 35}, ((1, 3), (3, 73)): {'bw': 35}, ((1, 3), (73, 0)): {'bw': 35}, ((1, 3), (0, 54)): {'bw': 35}, ((1, 3), (54, 93)): {'bw': 35}, ((1, 3), (93, 82)): {'bw': 35}}",0,0,598,299,494,0,0,0,0,0,0.0,0.0,0.0,0.0,Route Failure,0,0,0,0,True,False,False,0,[],9.0,9.0
900,378,26,80541,146159,0.551050568216805,80404263.92005351,146219757.75229034,100,1740,1,15042.0,12799,3257,9542,0.4703203772971215,0.42194220633670565,899,1838.0437261905784,15042.0,6,8,False,"{0: 91, 1: 63, 2: 15, 3: 33, 4: 60, 5: 67}","{(0, 2): [(91, 26), (26, 33), (33, 15)], (0, 5): [(91, 63), (63, 67)], (1, 3): [(63, 25), (25, 88), (88, 33)], (1, 5): [(63, 67)], (2, 3): [(15, 11), (11, 23), (23, 8), (8, 33)], (2, 4): []}","{(0, 91): {'cpu': 40}, (1, 63): {'cpu': 7}, (2, 15): {'cpu': 8}, (3, 33): {'cpu': 9}, (4, 60): {'cpu': 30}, (5, 67): {'cpu': 29}}","{((0, 2), (91, 26)): {'bw': 14}, ((0, 2), (26, 33)): {'bw': 14}, ((0, 2), (33, 15)): {'bw': 14}, ((0, 5), (91, 63)): {'bw': 12}, ((0, 5), (63, 67)): {'bw': 12}, ((1, 3), (63, 25)): {'bw': 16}, ((1, 3), (25, 88)): {'bw': 16}, ((1, 3), (88, 33)): {'bw': 16}, ((1, 5), (63, 67)): {'bw': 7}, ((2, 3), (15, 11)): {'bw': 31}, ((2, 3), (11, 23)): {'bw': 31}, ((2, 3), (23, 8)): {'bw': 31}, ((2, 3), (8, 33)): {'bw': 31}}",0,0,246,123,188,0,0,0,0,0,0.0,0.0,0.0,0.0,Route Failure,0,0,0,0,True,False,False,0,[],6.0,6.0
901,378,26,80541,146159,0.551050568216805,80404263.92005351,146219757.75229034,100,1741,1,15053.0,12799,3257,9542,0.4703203772971215,0.42194220633670565,900,39.18411674375606,15053.0,9,23,False,"{0: 7, 1: 93, 2: 20, 3: 28, 4: 34, 5: 68, 6: 51, 7: 29, 8: 90}","{(0, 1): [(7, 22), (22, 3), (3, 47), (47, 20), (20, 82), (82, 93)], (0, 4): [(7, 22), (22, 25), (25, 34)], (0, 6): [(7, 99), (99, 85), (85, 87), (87, 95), (95, 48), (48, 52), (52, 51)], (0, 7): []}","{(0, 7): {'cpu': 18}, (1, 93): {'cpu': 27}, (2, 20): {'cpu': 35}, (3, 28): {'cpu': 17}, (4, 34): {'cpu': 16}, (5, 68): {'cpu': 39}, (6, 51): {'cpu': 22}, (7, 29): {'cpu': 25}, (8, 90): {'cpu': 49}}","{((0, 1), (7, 22)): {'bw': 46}, ((0, 1), (22, 3)): {'bw': 46}, ((0, 1), (3, 47)): {'bw': 46}, ((0, 1), (47, 20)): {'bw': 46}, ((0, 1), (20, 82)): {'bw': 46}, ((0, 1), (82, 93)): {'bw': 46}, ((0, 4), (7, 22)): {'bw': 5}, ((0, 4), (22, 25)): {'bw': 5}, ((0, 4), (25, 34)): {'bw': 5}, ((0, 6), (7, 99)): {'bw': 42}, ((0, 6), (99, 85)): {'bw': 42}, ((0, 6), (85, 87)): {'bw': 42}, ((0, 6), (87, 95)): {'bw': 42}, ((0, 6), (95, 48)): {'bw': 42}, ((0, 6), (48, 52)): {'bw': 42}, ((0, 6), (52, 51)): {'bw': 42}}",0,0,496,248,670,0,0,0,0,0,0.0,0.0,0.0,0.0,Route Failure,0,0,0,0,True,False,False,0,[],9.0,4.0
902,379,27,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1742,1,15072.0,12676,3184,9492,0.48219222637827286,0.42497122432907253,901,2320.362093040372,15072.0,2,1,True,"{0: 3, 1: 47}","{(0, 1): [(3, 47)]}","{(0, 3): {'cpu': 46}, (1, 47): {'cpu': 27}}","{((0, 1), (3, 47)): {'bw': 50}}",123,123,146,73,50,73,50,73,50,0,1.0,285404.5374439658,285404.5374439658,2320.362093040372,Success,0,0,0,0,True,True,False,0,[],2.0,1.0
903,379,27,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1743,1,15085.0,12676,3184,9492,0.48219222637827286,0.42497122432907253,902,618.9259348392796,15085.0,10,24,False,"{0: 48, 1: 4, 2: 9, 3: 52, 4: 84, 5: 22, 6: 63, 7: 28, 8: 51, 9: 25}","{(0, 1): [(48, 27), (27, 33), (33, 4)], (0, 2): [(48, 95), (95, 9)], (0, 3): [(48, 52)], (0, 5): []}","{(0, 48): {'cpu': 34}, (1, 4): {'cpu': 7}, (2, 9): {'cpu': 32}, (3, 52): {'cpu': 37}, (4, 84): {'cpu': 46}, (5, 22): {'cpu': 7}, (6, 63): {'cpu': 9}, (7, 28): {'cpu': 23}, (8, 51): {'cpu': 46}, (9, 25): {'cpu': 5}}","{((0, 1), (48, 27)): {'bw': 42}, ((0, 1), (27, 33)): {'bw': 42}, ((0, 1), (33, 4)): {'bw': 42}, ((0, 2), (48, 95)): {'bw': 13}, ((0, 2), (95, 9)): {'bw': 13}, ((0, 3), (48, 52)): {'bw': 9}}",0,0,492,246,745,0,0,0,0,0,0.0,0.0,0.0,0.0,Route Failure,0,0,0,0,True,False,False,0,[],10.0,4.0
903,379,27,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1744,0,15092.184116743756,12676,3184,9492,0.48219222637827286,0.42497122432907253,900,39.18411674375606,15053.0,9,23,False,{},{},{},{},0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],,
904,379,27,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1745,1,15102.0,12676,3184,9492,0.48219222637827286,0.42497122432907253,903,1013.9076313345574,15102.0,7,9,False,"{0: 0, 1: 60, 2: 97, 3: 4, 4: 54, 5: 52, 6: 14}","{(0, 2): [(0, 17), (17, 3), (3, 22), (22, 51), (51, 97)], (0, 4): [(0, 54)], (0, 6): [(0, 73), (73, 64), (64, 9), (9, 25), (25, 88), (88, 14)], (1, 2): [(60, 15), (15, 33), (33, 14), (14, 97)], (1, 3): []}","{(0, 0): {'cpu': 37}, (1, 60): {'cpu': 37}, (2, 97): {'cpu': 11}, (3, 4): {'cpu': 26}, (4, 54): {'cpu': 9}, (5, 52): {'cpu': 50}, (6, 14): {'cpu': 19}}","{((0, 2), (0, 17)): {'bw': 25}, ((0, 2), (17, 3)): {'bw': 25}, ((0, 2), (3, 22)): {'bw': 25}, ((0, 2), (22, 51)): {'bw': 25}, ((0, 2), (51, 97)): {'bw': 25}, ((0, 4), (0, 54)): {'bw': 29}, ((0, 6), (0, 73)): {'bw': 21}, ((0, 6), (73, 64)): {'bw': 21}, ((0, 6), (64, 9)): {'bw': 21}, ((0, 6), (9, 25)): {'bw': 21}, ((0, 6), (25, 88)): {'bw': 21}, ((0, 6), (88, 14)): {'bw': 21}, ((1, 2), (60, 15)): {'bw': 11}, ((1, 2), (15, 33)): {'bw': 11}, ((1, 2), (33, 14)): {'bw': 11}, ((1, 2), (14, 97)): {'bw': 11}}",0,0,378,189,241,0,0,0,0,0,0.0,0.0,0.0,0.0,Route Failure,0,0,0,0,True,False,False,0,[],7.0,5.0
904,379,26,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1746,0,15104.675175409937,12752,3242,9510,0.47275979834119364,0.42388077785182043,803,1728.6751754099375,13376.0,2,1,False,{},{},{},{},0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],,
904,379,26,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1747,0,15108.082076619874,12752,3242,9510,0.47275979834119364,0.42388077785182043,849,955.0820766198736,14153.0,4,4,False,{},{},{},{},0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],,
904,379,26,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1748,0,15108.51472103816,12752,3242,9510,0.47275979834119364,0.42388077785182043,865,656.5147210381607,14452.0,7,11,False,{},{},{},{},0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],,
905,379,26,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1749,1,15119.0,12752,3242,9510,0.47275979834119364,0.42388077785182043,904,1076.9112357162621,15119.0,4,5,False,"{0: 80, 1: 75, 2: 32, 3: 93}","{(0, 1): []}","{(0, 80): {'cpu': 15}, (1, 75): {'cpu': 45}, (2, 32): {'cpu': 5}, (3, 93): {'cpu': 36}}",{},0,0,202,101,142,0,0,0,0,0,0.0,0.0,0.0,0.0,Route Failure,0,0,0,0,True,False,False,0,[],4.0,1.0
906,379,26,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1750,1,15136.0,12752,3242,9510,0.47275979834119364,0.42388077785182043,905,2254.9168980590207,15136.0,9,20,False,"{0: 79, 1: 66, 2: 49, 3: 30, 4: 40, 5: 68, 6: 37, 7: 63, 8: 58}","{(0, 1): [(79, 66)], (0, 2): [(79, 85), (85, 65), (65, 49)], (0, 3): [(79, 68), (68, 30)], (0, 5): [(79, 85), (85, 51), (51, 98), (98, 59), (59, 68)], (0, 7): [(79, 85), (85, 87), (87, 63)], (0, 8): []}","{(0, 79): {'cpu': 28}, (1, 66): {'cpu': 21}, (2, 49): {'cpu': 13}, (3, 30): {'cpu': 39}, (4, 40): {'cpu': 24}, (5, 68): {'cpu': 23}, (6, 37): {'cpu': 22}, (7, 63): {'cpu': 24}, (8, 58): {'cpu': 34}}","{((0, 1), (79, 66)): {'bw': 44}, ((0, 2), (79, 85)): {'bw': 5}, ((0, 2), (85, 65)): {'bw': 5}, ((0, 2), (65, 49)): {'bw': 5}, ((0, 3), (79, 68)): {'bw': 28}, ((0, 3), (68, 30)): {'bw': 28}, ((0, 5), (79, 85)): {'bw': 28}, ((0, 5), (85, 51)): {'bw': 28}, ((0, 5), (51, 98)): {'bw': 28}, ((0, 5), (98, 59)): {'bw': 28}, ((0, 5), (59, 68)): {'bw': 28}, ((0, 7), (79, 85)): {'bw': 23}, ((0, 7), (85, 87)): {'bw': 23}, ((0, 7), (87, 63)): {'bw': 23}}",0,0,456,228,583,0,0,0,0,0,0.0,0.0,0.0,0.0,Route Failure,0,0,0,0,True,False,False,0,[],9.0,6.0
906,379,25,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1751,0,15137.559013500151,13027,3292,9735,0.464628394860953,0.4102501968861695,837,1187.5590135001512,13950.0,2,1,False,{},{},{},{},0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],,
907,379,25,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1752,1,15154.0,13027,3292,9735,0.464628394860953,0.4102501968861695,906,1012.4428920042711,15154.0,10,22,False,"{0: 68, 1: 28, 2: 12, 3: 51, 4: 53, 5: 23, 6: 69, 7: 14, 8: 11, 9: 97}","{(0, 1): [(68, 59), (59, 43), (43, 93), (93, 54), (54, 28)], (0, 2): [(68, 34), (34, 25), (25, 22), (22, 12)], (0, 5): [(68, 30), (30, 66), (66, 23)], (0, 6): [(68, 59), (59, 69)], (0, 9): [(68, 34), (34, 25), (25, 97)], (1, 4): [(28, 16), (16, 82), (82, 53)], (1, 5): [(28, 85), (85, 79), (79, 66), (66, 23)], (1, 6): [(28, 92), (92, 90), (90, 18), (18, 69)], (1, 8): [(28, 93), (93, 3), (3, 47), (47, 11)], (2, 4): [(12, 20), (20, 82), (82, 53)], (2, 5): [(12, 22), (22, 25), (25, 66), (66, 23)], (2, 8): [(12, 24), (24, 74), (74, 11)], (2, 9): [(12, 20), (20, 69), (69, 97)], (3, 6): [(51, 82), (82, 20), (20, 69)], (3, 7): [(51, 14)], (3, 9): []}","{(0, 68): {'cpu': 43}, (1, 28): {'cpu': 44}, (2, 12): {'cpu': 48}, (3, 51): {'cpu': 50}, (4, 53): {'cpu': 15}, (5, 23): {'cpu': 16}, (6, 69): {'cpu': 17}, (7, 14): {'cpu': 12}, (8, 11): {'cpu': 5}, (9, 97): {'cpu': 13}}","{((0, 1), (68, 59)): {'bw': 32}, ((0, 1), (59, 43)): {'bw': 32}, ((0, 1), (43, 93)): {'bw': 32}, ((0, 1), (93, 54)): {'bw': 32}, ((0, 1), (54, 28)): {'bw': 32}, ((0, 2), (68, 34)): {'bw': 6}, ((0, 2), (34, 25)): {'bw': 6}, ((0, 2), (25, 22)): {'bw': 6}, ((0, 2), (22, 12)): {'bw': 6}, ((0, 5), (68, 30)): {'bw': 18}, ((0, 5), (30, 66)): {'bw': 18}, ((0, 5), (66, 23)): {'bw': 18}, ((0, 6), (68, 59)): {'bw': 17}, ((0, 6), (59, 69)): {'bw': 17}, ((0, 9), (68, 34)): {'bw': 6}, ((0, 9), (34, 25)): {'bw': 6}, ((0, 9), (25, 97)): {'bw': 6}, ((1, 4), (28, 16)): {'bw': 8}, ((1, 4), (16, 82)): {'bw': 8}, ((1, 4), (82, 53)): {'bw': 8}, ((1, 5), (28, 85)): {'bw': 16}, ((1, 5), (85, 79)): {'bw': 16}, ((1, 5), (79, 66)): {'bw': 16}, ((1, 5), (66, 23)): {'bw': 16}, ((1, 6), (28, 92)): {'bw': 14}, ((1, 6), (92, 90)): {'bw': 14}, ((1, 6), (90, 18)): {'bw': 14}, ((1, 6), (18, 69)): {'bw': 14}, ((1, 8), (28, 93)): {'bw': 7}, ((1, 8), (93, 3)): {'bw': 7}, ((1, 8), (3, 47)): {'bw': 7}, ((1, 8), (47, 11)): {'bw': 7}, ((2, 4), (12, 20)): {'bw': 8}, ((2, 4), (20, 82)): {'bw': 8}, ((2, 4), (82, 53)): {'bw': 8}, ((2, 5), (12, 22)): {'bw': 10}, ((2, 5), (22, 25)): {'bw': 10}, ((2, 5), (25, 66)): {'bw': 10}, ((2, 5), (66, 23)): {'bw': 10}, ((2, 8), (12, 24)): {'bw': 27}, ((2, 8), (24, 74)): {'bw': 27}, ((2, 8), (74, 11)): {'bw': 27}, ((2, 9), (12, 20)): {'bw': 9}, ((2, 9), (20, 69)): {'bw': 9}, ((2, 9), (69, 97)): {'bw': 9}, ((3, 6), (51, 82)): {'bw': 7}, ((3, 6), (82, 20)): {'bw': 7}, ((3, 6), (20, 69)): {'bw': 7}, ((3, 7), (51, 14)): {'bw': 14}}",0,0,526,263,416,0,0,0,0,0,0.0,0.0,0.0,0.0,Route Failure,0,0,0,0,True,False,False,0,[],10.0,16.0
907,379,24,80664,146282,0.5514280636031774,80689668.45749748,146505162.2897343,100,1753,0,15161.889142819024,13418,3399,10019,0.44722719141323797,0.3930453746895256,851,977.8891428190236,14184.0,4,4,False,{},{},{},{},0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],,
